time; wpm; accuracy
2023-05-14 22:25:41; 63.181392093359; 0.940397350993378
2023-05-14 22:26:38; 63.3232411933907; 0.966329966329966
2023-05-14 22:27:31; 68.909704271632; 0.989010989010989
